fuente,Producto 2,mes,Agru. Ciclo,Fecha Seguimiento,Cuentas Norm,Saldo Norm,Cuentas Pendientes ,Saldo Pendiente,Momentos,Saldo Norm x Dia,
MasterCard,Exito MasterCard,202502,CICLO 1,20250130,22629,62514499939,58921,143255015234,23,10140398192,
MasterCard,Exito MasterCard,202502,CICLO 1,20250131,28467,80753011636,53083,125016503537,24,18238511697,
MasterCard,Exito MasterCard,202502,CICLO 1,20250201,33992,95915595108,47558,109853920065,25,15162583472,
MasterCard,Exito MasterCard,202502,CICLO 1,20250202,38291,1.07853E+11,43259,97916234283,26,11937685782,
MasterCard,Exito MasterCard,202502,CICLO 1,20250203,52194,1.47904E+11,29356,57865881640,27,40050352643,
MasterCard,Exito MasterCard,202502,CICLO 2,20250124,14,5910762,79726,196002905483,01,5910762,
MasterCard,Exito MasterCard,202502,CICLO 2,20250125,388,695465640,79352,195313350605,02,689554878,
MasterCard,Exito MasterCard,202502,CICLO 2,20250126,633,1144443928,79107,194864372317,03,448978288,
MasterCard,Exito MasterCard,202502,CICLO 2,20250127,1252,2340420989,78488,193668395256,04,1195977061,
MasterCard,Exito MasterCard,202502,CICLO 2,20250128,1767,3414442873,77973,192594373372,05,1074021884,
MasterCard,Exito MasterCard,202502,CICLO 2,20250129,2364,5170354686,77376,190838461559,06,1755911813,
MasterCard,Exito MasterCard,202502,CICLO 2,20250130,3308,8148820695,76432,187859995550,07,2978466009,
MasterCard,Exito MasterCard,202502,CICLO 2,20250131,4566,12205144558,75174,183803671687,08,4056323863,
MasterCard,Exito MasterCard,202502,CICLO 2,20250201,5372,14449124930,74368,181559691315,09,2243980372,
MasterCard,Exito MasterCard,202502,CICLO 2,20250202,5910,15865872143,73830,180142944102,10,1416747213,
MasterCard,Exito MasterCard,202502,CICLO 2,20250203,7161,19161091620,72579,176847724625,11,3295219477,
MasterCard,Exito MasterCard,202502,CICLO 2,20250204,8976,23264480948,70764,172744335297,12,4103389328,
MasterCard,Exito MasterCard,202502,CICLO 2,20250205,10676,27294817974,69064,168713998271,13,4030337026,
MasterCard,Exito MasterCard,202502,CICLO 2,20250206,12234,31119135488,67506,164889680757,14,3824317514,
MasterCard,Exito MasterCard,202502,CICLO 2,20250207,13691,34722284753,66049,161286531492,15,3603149265,
MasterCard,Exito MasterCard,202502,CICLO 2,20250208,14798,37694032985,64942,158314783260,16,2971748232,
MasterCard,Exito MasterCard,202502,CICLO 2,20250209,15490,39344699575,64250,156664116670,17,1650666590,
MasterCard,Exito MasterCard,202502,CICLO 2,20250210,17482,44728504057,62258,151280312188,18,5383804482,
MasterCard,Exito MasterCard,202502,CICLO 2,20250211,19470,50358960030,60270,145649856215,19,5630455973,
MasterCard,Exito MasterCard,202502,CICLO 2,20250212,21607,55860920767,58133,140147895478,20,5501960737,
MasterCard,Exito MasterCard,202502,CICLO 2,20250213,23773,61950231552,55967,134058584693,21,6089310785,
MasterCard,Exito MasterCard,202502,CICLO 2,20250214,27211,72190022828,52529,123818793417,22,10239791276,
MasterCard,Exito MasterCard,202502,CICLO 2,20250215,30795,81686930079,48945,114321886166,23,9496907251,
MasterCard,Exito MasterCard,202502,CICLO 2,20250216,33545,88991643678,46195,107017172567,24,7304713599,
MasterCard,Exito MasterCard,202502,CICLO 2,20250217,42261,1.14259E+11,37479,81749484373,25,25267688194,
MasterCard,Exito MasterCard,202502,CICLO 2,20250218,51892,1.42592E+11,27848,53416800632,26,28332683741,
MasterCard,Exito MasterCard,202502,CICLO 3,20250117,5,11521073,20586,45991530756,01,11521073,
MasterCard,Exito MasterCard,202502,CICLO 3,20250118,100,195955384,20491,45807096445,02,184434311,
MasterCard,Exito MasterCard,202502,CICLO 3,20250119,156,247612457,20435,45755439372,03,51657073,
MasterCard,Exito MasterCard,202502,CICLO 3,20250120,299,464034358,20292,45539017471,04,216421901,
MasterCard,Exito MasterCard,202502,CICLO 3,20250121,410,672505579,20181,45330546250,05,208471221,
MasterCard,Exito MasterCard,202502,CICLO 3,20250122,637,982775311,19954,45020276518,06,310269732,
MasterCard,Exito MasterCard,202502,CICLO 3,20250123,870,1499804561,19721,44503247268,07,517029250,
MasterCard,Exito MasterCard,202502,CICLO 3,20250124,1161,2227273456,19430,43775778373,08,727468895,
MasterCard,Exito MasterCard,202502,CICLO 3,20250125,1341,2629171031,19250,43373880798,09,401897575,
MasterCard,Exito MasterCard,202502,CICLO 3,20250126,1437,2790963200,19154,43212088629,10,161792169,
MasterCard,Exito MasterCard,202502,CICLO 3,20250127,1786,3728664500,18805,42274387329,11,937701300,
MasterCard,Exito MasterCard,202502,CICLO 3,20250128,2047,4340871864,18544,41662179965,12,612207364,
MasterCard,Exito MasterCard,202502,CICLO 3,20250129,2378,5178665647,18213,40824386182,13,837793783,
MasterCard,Exito MasterCard,202502,CICLO 3,20250130,2781,6236621531,17810,39766430298,14,1057955884,
MasterCard,Exito MasterCard,202502,CICLO 3,20250131,3408,7790976322,17183,38212075507,15,1554354791,
MasterCard,Exito MasterCard,202502,CICLO 3,20250201,3958,9076602695,16633,36926449134,16,1285626373,
MasterCard,Exito MasterCard,202502,CICLO 3,20250202,4280,9784130235,16311,36218921594,17,707527540,
MasterCard,Exito MasterCard,202502,CICLO 3,20250203,5218,12203310008,15373,33799741821,18,2419179773,
MasterCard,Exito MasterCard,202502,CICLO 3,20250204,6153,14543046151,14438,31460005678,19,2339736143,
MasterCard,Exito MasterCard,202502,CICLO 3,20250205,7043,16851175210,13548,29151876619,20,2308129059,
MasterCard,Exito MasterCard,202502,CICLO 3,20250206,7934,19094918763,12657,26908133066,21,2243743553,
MasterCard,Exito MasterCard,202502,CICLO 3,20250207,8752,21180391818,11839,24822660011,22,2085473055,
MasterCard,Exito MasterCard,202502,CICLO 3,20250208,9589,23456340958,11002,22546710871,23,2275949140,
MasterCard,Exito MasterCard,202502,CICLO 3,20250209,10208,25040449774,10383,20962602055,24,1584108816,
MasterCard,Exito MasterCard,202502,CICLO 3,20250210,12941,32700961022,7650,13302090807,25,7660511248,
MasterCard,Exito MasterCard,202502,CICLO 5,20250204,6,3084939,835,2299208804,01,3084939,
MasterCard,Exito MasterCard,202502,CICLO 5,20250205,12,17901572,829,2284392171,02,14816633,
MasterCard,Exito MasterCard,202502,CICLO 5,20250206,16,20220160,825,2282073583,03,2318588,
MasterCard,Exito MasterCard,202502,CICLO 5,20250207,23,44075076,818,2258218667,04,23854916,
MasterCard,Exito MasterCard,202502,CICLO 5,20250208,25,50986083,816,2251307660,05,6911007,
MasterCard,Exito MasterCard,202502,CICLO 5,20250209,27,53513717,814,2248780026,06,2527634,
MasterCard,Exito MasterCard,202502,CICLO 5,20250210,32,70981498,809,2231312245,07,17467781,
MasterCard,Exito MasterCard,202502,CICLO 5,20250211,39,91977320,802,2210316423,08,20995822,
MasterCard,Exito MasterCard,202502,CICLO 5,20250212,47,108003399,794,2194290344,09,16026079,
MasterCard,Exito MasterCard,202502,CICLO 5,20250213,56,140151651,785,2162142092,10,32148252,
MasterCard,Exito MasterCard,202502,CICLO 5,20250214,65,174125028,776,2128168715,11,33973377,
MasterCard,Exito MasterCard,202502,CICLO 5,20250215,79,226080546,762,2076213197,12,51955518,
MasterCard,Exito MasterCard,202502,CICLO 5,20250216,89,276174098,752,2026119645,13,50093552,
MasterCard,Exito MasterCard,202502,CICLO 5,20250217,112,303126004,729,1999167739,14,26951906,
MasterCard,Exito MasterCard,202502,CICLO 5,20250218,122,352843554,719,1949450189,15,49717550,
MasterCard,Exito MasterCard,202502,CICLO 5,20250219,144,437160645,697,1865133098,16,84317091,
MasterCard,Exito MasterCard,202502,CICLO 5,20250220,164,500271355,677,1802022388,17,63110710,
MasterCard,Exito MasterCard,202502,CICLO 5,20250221,190,594128675,651,1708165068,18,93857320,
MasterCard,Exito MasterCard,202502,CICLO 5,20250222,214,664751930,627,1637541813,19,70623255,
MasterCard,Exito MasterCard,202502,CICLO 5,20250223,224,695530262,617,1606763481,20,30778332,
MasterCard,Exito MasterCard,202502,CICLO 5,20250224,287,891137445,554,1411156298,21,195607183,
MasterCard,Exito MasterCard,202502,CICLO 5,20250225,387,1199364020,454,1102929723,22,308226575,
MasterCard,Exito MasterCard,202502,CICLO 5,20250226,531,1633964126,310,668329617,23,434600106,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250109,2,615060,2640,4144056054,01,615060,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250110,24,28598151,2618,4116072963,02,27983091,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250111,32,57234736,2610,4087436378,03,28636585,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250112,37,65302259,2605,4079368855,04,8067523,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250113,45,74401807,2597,4070269307,05,9099548,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250114,55,79333858,2587,4065337256,06,4932051,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250115,92,130183657,2550,4014487457,07,50849799,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250116,110,148783842,2532,3995887272,08,18600185,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250117,125,162957315,2517,3981713799,09,14173473,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250118,136,180153673,2506,3964517441,10,17196358,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250119,139,185054285,2503,3959616829,11,4900612,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250120,157,210985276,2485,3933685838,12,25930991,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250121,172,239560399,2470,3905110715,13,28575123,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250122,187,267756493,2455,3876914621,14,28196094,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250123,191,272755036,2451,3871916078,15,4998543,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250124,224,394432021,2418,3750239093,16,121676985,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250125,235,431507659,2407,3713163455,17,37075638,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250126,245,457084114,2397,3687587000,18,25576455,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250127,264,494556547,2378,3650114567,19,37472433,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250128,291,564440574,2351,3580230540,20,69884027,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250129,323,631562790,2319,3513108324,21,67122216,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250130,398,758474486,2244,3386196628,22,126911696,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250131,517,1037960984,2125,3106710130,23,279486498,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250201,607,1230359462,2035,2914311652,24,192398478,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250202,676,1417020899,1966,2727650215,25,186661437,
MasterCard,VIVA MasterCard,202502,CICLO 1,20250203,887,1963558295,1755,2181112819,26,546537396,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250125,2,13551106,624,1251906655,01,13551106,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250127,12,32621307,614,1232836454,02,19070201,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250128,16,40466019,610,1224991742,03,7844712,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250129,19,48278939,607,1217178822,04,7812920,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250130,25,58253843,601,1207203918,05,9974904,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250131,27,60037969,599,1205419792,06,1784126,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250201,31,73710840,595,1191746921,07,13672871,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250202,34,85003627,592,1180454134,08,11292787,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250203,35,92898420,591,1172559341,09,7894793,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250204,44,100594112,582,1164863649,10,7695692,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250205,47,104844983,579,1160612778,11,4250871,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250206,54,118555828,572,1146901933,12,13710845,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250207,61,140204744,565,1125253017,13,21648916,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250208,62,142506021,564,1122951740,14,2301277,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250209,64,143192967,562,1122264794,15,686946,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250210,71,160158958,555,1105298803,16,16965991,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250211,79,184281498,547,1081176263,17,24122540,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250212,86,204551568,540,1060906193,18,20270070,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250213,100,245430335,526,1020027426,19,40878767,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250214,109,272394873,517,993062888,20,26964538,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250215,116,293518530,510,971939231,21,21123657,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250216,134,352807047,492,912650714,22,59288517,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250217,174,480199411,452,785258350,23,127392364,
MasterCard,VIVA MasterCard,202502,CICLO 2,20250218,214,608846685,412,656611076,24,128647274,
MasterCard,#N/D,202502,CICLO 1,20250109,1,46655,1493,2427641131,01,46655,
MasterCard,#N/D,202502,CICLO 1,20250110,11,6619765,1483,2421068021,02,6573110,
MasterCard,#N/D,202502,CICLO 1,20250111,17,16897062,1477,2410790724,03,10277297,
MasterCard,#N/D,202502,CICLO 1,20250112,21,21276100,1473,2406411686,04,4379038,
MasterCard,#N/D,202502,CICLO 1,20250113,30,26168213,1464,2401519573,05,4892113,
MasterCard,#N/D,202502,CICLO 1,20250114,43,44750121,1451,2382937665,06,18581908,
MasterCard,#N/D,202502,CICLO 1,20250115,72,75060692,1422,2352627094,07,30310571,
MasterCard,#N/D,202502,CICLO 1,20250116,89,96319098,1405,2331368688,08,21258406,
MasterCard,#N/D,202502,CICLO 1,20250117,108,115089338,1386,2312598448,09,18770240,
MasterCard,#N/D,202502,CICLO 1,20250118,118,123633687,1376,2304054099,10,8544349,
MasterCard,#N/D,202502,CICLO 1,20250119,126,139530875,1368,2288156911,11,15897188,
MasterCard,#N/D,202502,CICLO 1,20250120,143,165014983,1351,2262672803,12,25484108,
MasterCard,#N/D,202502,CICLO 1,20250121,156,192816423,1338,2234871363,13,27801440,
MasterCard,#N/D,202502,CICLO 1,20250122,166,196778589,1328,2230909197,14,3962166,
MasterCard,#N/D,202502,CICLO 1,20250123,181,218257681,1313,2209430105,15,21479092,
MasterCard,#N/D,202502,CICLO 1,20250124,228,308290868,1266,2119396918,16,90033187,
MasterCard,#N/D,202502,CICLO 1,20250125,252,363649515,1242,2064038271,17,55358647,
MasterCard,#N/D,202502,CICLO 1,20250126,273,396977234,1221,2030710552,18,33327719,
MasterCard,#N/D,202502,CICLO 1,20250127,307,455019006,1187,1972668780,19,58041772,
MasterCard,#N/D,202502,CICLO 1,20250128,339,515257547,1155,1912430239,20,60238541,
MasterCard,#N/D,202502,CICLO 1,20250129,392,656824357,1102,1770863429,21,141566810,
MasterCard,#N/D,202502,CICLO 1,20250130,464,781576650,1030,1646111136,22,124752293,
MasterCard,#N/D,202502,CICLO 1,20250131,584,968797807,910,1458889979,23,187221157,
MasterCard,#N/D,202502,CICLO 1,20250201,680,1138511530,814,1289176256,24,169713723,
MasterCard,#N/D,202502,CICLO 1,20250202,763,1291101489,731,1136586297,25,152589959,
MasterCard,#N/D,202502,CICLO 1,20250203,943,1676974570,551,750713216,26,385873081,
MasterCard,#N/D,202502,CICLO 2,20250124,2,1315572,1365,2225259739,01,1315572,
MasterCard,#N/D,202502,CICLO 2,20250125,5,12875200,1362,2213700111,02,11559628,
MasterCard,#N/D,202502,CICLO 2,20250126,13,26094984,1354,2200480327,03,13219784,
MasterCard,#N/D,202502,CICLO 2,20250127,28,47603692,1339,2178971619,04,21508708,
MasterCard,#N/D,202502,CICLO 2,20250128,38,63024739,1329,2163550572,05,15421047,
MasterCard,#N/D,202502,CICLO 2,20250129,47,70359486,1320,2156215825,06,7334747,
MasterCard,#N/D,202502,CICLO 2,20250130,67,112034633,1300,2114540678,07,41675147,
MasterCard,#N/D,202502,CICLO 2,20250131,96,190846794,1271,2035728517,08,78812161,
MasterCard,#N/D,202502,CICLO 2,20250201,114,212746393,1253,2013828918,09,21899599,
MasterCard,#N/D,202502,CICLO 2,20250202,131,254150544,1236,1972424767,10,41404151,
MasterCard,#N/D,202502,CICLO 2,20250203,154,287075498,1213,1939499813,11,32924954,
MasterCard,#N/D,202502,CICLO 2,20250204,175,302094055,1192,1924481256,12,15018557,
MasterCard,#N/D,202502,CICLO 2,20250205,196,336439912,1171,1890135399,13,34345857,
MasterCard,#N/D,202502,CICLO 2,20250206,229,395346684,1138,1831228627,14,58906772,
MasterCard,#N/D,202502,CICLO 2,20250207,249,442029176,1118,1784546135,15,46682492,
MasterCard,#N/D,202502,CICLO 2,20250208,265,469268988,1102,1757306323,16,27239812,
MasterCard,#N/D,202502,CICLO 2,20250209,280,495574624,1087,1731000687,17,26305636,
MasterCard,#N/D,202502,CICLO 2,20250210,314,563232408,1053,1663342903,18,67657784,
MasterCard,#N/D,202502,CICLO 2,20250211,343,618384886,1024,1608190425,19,55152478,
MasterCard,#N/D,202502,CICLO 2,20250212,383,702020597,984,1524554714,20,83635711,
MasterCard,#N/D,202502,CICLO 2,20250213,423,771835696,944,1454739615,21,69815099,
MasterCard,#N/D,202502,CICLO 2,20250214,495,892066870,872,1334508441,22,120231174,
MasterCard,#N/D,202502,CICLO 2,20250215,573,997369426,794,1229205885,23,105302556,
MasterCard,#N/D,202502,CICLO 2,20250216,624,1072269680,743,1154305631,24,74900254,
MasterCard,#N/D,202502,CICLO 2,20250217,769,1324863241,598,901712070,25,252593561,
MasterCard,#N/D,202502,CICLO 2,20250218,923,1600784952,444,625790359,26,275921711,
MasterCard,#N/D,202502,CICLO 3,20250118,6,2690830,446,744836843,01,2690830,
MasterCard,#N/D,202502,CICLO 3,20250119,7,4042178,445,743485495,02,1351348,
MasterCard,#N/D,202502,CICLO 3,20250120,18,33221513,434,714306160,03,29179335,
MasterCard,#N/D,202502,CICLO 3,20250121,25,56038682,427,691488991,04,22817169,
MasterCard,#N/D,202502,CICLO 3,20250122,28,60326841,424,687200832,05,4288159,
MasterCard,#N/D,202502,CICLO 3,20250123,29,64483311,423,683044362,06,4156470,
MasterCard,#N/D,202502,CICLO 3,20250124,38,76979783,414,670547890,07,12496472,
MasterCard,#N/D,202502,CICLO 3,20250125,43,89761864,409,657765809,08,12782081,
MasterCard,#N/D,202502,CICLO 3,20250127,47,92050949,405,655476724,09,2289085,
MasterCard,#N/D,202502,CICLO 3,20250128,52,109668770,400,637858903,10,17617821,
MasterCard,#N/D,202502,CICLO 3,20250129,56,126685849,396,620841824,11,17017079,
MasterCard,#N/D,202502,CICLO 3,20250130,68,151797863,384,595729810,12,25112014,
MasterCard,#N/D,202502,CICLO 3,20250131,88,181075349,364,566452324,13,29277486,
MasterCard,#N/D,202502,CICLO 3,20250201,100,198589711,352,548937962,14,17514362,
MasterCard,#N/D,202502,CICLO 3,20250202,107,204589076,345,542938597,15,5999365,
MasterCard,#N/D,202502,CICLO 3,20250203,135,258488207,317,489039466,16,53899131,
MasterCard,#N/D,202502,CICLO 3,20250204,155,303793021,297,443734652,17,45304814,
MasterCard,#N/D,202502,CICLO 3,20250205,177,339945050,275,407582623,18,36152029,
MasterCard,#N/D,202502,CICLO 3,20250206,193,353345974,259,394181699,19,13400924,
MasterCard,#N/D,202502,CICLO 3,20250207,213,395408728,239,352118945,20,42062754,
MasterCard,#N/D,202502,CICLO 3,20250208,233,411869361,219,335658312,21,16460633,
MasterCard,#N/D,202502,CICLO 3,20250209,249,431941031,203,315586642,22,20071670,
MasterCard,#N/D,202502,CICLO 3,20250210,298,556223113,154,191304560,23,124282082,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250109,13,12960642,49825,101478909578,01,12960642,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250110,494,779414564,49344,100712455656,02,766453922,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250111,693,1172901529,49145,100318968691,03,393486965,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250112,832,1354849016,49006,100137021204,04,181947487,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250113,1123,1979687848,48715,99512182372,05,624838832,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250114,1465,2772557323,48373,98719312897,06,792869475,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250115,2222,4060852981,47616,97431017239,07,1288295658,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250116,2767,4958987084,47071,96532883136,08,898134103,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250117,3204,5860021129,46634,95631849091,09,901034045,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250118,3502,6425974521,46336,95065895699,10,565953392,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250119,3681,6810744119,46157,94681126101,11,384769598,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250120,4333,8316891918,45505,93174978302,12,1506147799,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250121,4834,9355167120,45004,92136703100,13,1038275202,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250122,5329,10495768185,44509,90996102035,14,1140601065,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250123,5816,11705714216,44022,89786156004,15,1209946031,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250124,6942,14696433070,42896,86795437150,16,2990718854,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250125,7751,16560173753,42087,84931696467,17,1863740683,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250126,8216,17663166893,41622,83828703327,18,1102993140,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250127,9511,21074973810,40327,80416896410,19,3411806917,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250128,10770,24071414504,39068,77420455716,20,2996440694,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250129,12223,27847356674,37615,73644513546,21,3775942170,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250130,14538,33653103172,35300,67838767048,22,5805746498,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250131,17868,41587711618,31970,59904158602,23,7934608446,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250201,21057,48519199919,28781,52972670301,24,6931488301,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250202,23705,54465013845,26133,47026856375,25,5945813926,
MasterCard,Exito MasterCard PRO,202502,CICLO 1,20250203,30688,70953024357,19150,30538845863,26,16488010512,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250109,1,3443436,48481,88583389032,01,3443436,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250124,14,23141243,48468,88563691225,02,19697807,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250125,302,334151099,48180,88252681369,03,311009856,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250126,465,520764139,48017,88066068329,04,186613040,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250127,899,1184911787,47583,87401920681,05,664147648,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250128,1298,1774661926,47184,86812170542,06,589750139,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250129,1710,2738840593,46772,85847991875,07,964178667,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250130,2299,4088677338,46183,84498155130,08,1349836745,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250131,3133,6247454044,45349,82339378424,09,2158776706,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250201,3647,7216448512,44835,81370383956,10,968994468,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250202,3967,7777488183,44515,80809344285,11,561039671,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250203,4685,9130115347,43797,79456717121,12,1352627164,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250204,5595,10707620184,42887,77879212284,13,1577504837,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250205,6437,12369874710,42045,76216957758,14,1662254526,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250206,7247,14019842557,41235,74566989911,15,1649967847,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250207,7970,15464354077,40512,73122478391,16,1444511520,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250208,8527,16464670640,39955,72122161828,17,1000316563,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250209,8921,17125704763,39561,71461127705,18,661034123,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250210,9992,19476468938,38490,69110363530,19,2350764175,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250211,10976,21711173834,37506,66875658634,20,2234704896,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250212,12092,24093025191,36390,64493807277,21,2381851357,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250213,13212,26552326351,35270,62034506117,22,2459301160,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250214,15334,31412191989,33148,57174640479,23,4859865638,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250215,17629,36166778813,30853,52420053655,24,4754586824,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250216,19363,39642798685,29119,48944033783,25,3476019872,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250217,24446,50165678971,24036,38421153497,26,10522880286,
MasterCard,Exito MasterCard PRO,202502,CICLO 2,20250218,30037,62320736005,18445,26266096463,27,12155057034,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250117,5,354742,18394,35987308983,01,354742,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250118,112,134979623,18287,35852684102,02,134624881,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250119,178,222214768,18221,35765448957,03,87235145,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250120,374,511803035,18025,35475860690,04,289588267,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250121,530,694991160,17869,35292672565,05,183188125,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250122,688,917271320,17711,35070392405,06,222280160,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250123,912,1457214441,17487,34530449284,07,539943121,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250124,1178,2072712934,17221,33914950791,08,615498493,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250125,1331,2329773259,17068,33657890466,09,257060325,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250126,1419,2521410334,16980,33466253391,10,191637075,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250127,1670,3115415512,16729,32872248213,11,594005178,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250128,1872,3583327621,16527,32404336104,12,467912109,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250129,2146,4196375885,16253,31791287840,13,613048264,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250130,2490,5064060915,15909,30923602810,14,867685030,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250131,3019,6221932172,15380,29765731553,15,1157871257,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250201,3511,7402233552,14888,28585430173,16,1180301380,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250202,3798,8006442683,14601,27981221042,17,604209131,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250203,4530,9543235437,13869,26444428288,18,1536792754,
